id,key,value,type 
233472110,area,yes,regular
233472110,building,yes,regular
233472110,name,CVS,regular
233522855,area,yes,regular
233522855,building,yes,regular
233523950,area,yes,regular
233523950,building,yes,regular
233534617,area,yes,regular
233534617,building,house,regular
233544448,area,yes,regular
233544448,building,yes,regular
233567301,highway,secondary_link,regular
233567301,lanes,1,regular
233567301,oneway,yes,regular
233567301,surface,asphalt,regular
233663016,area,yes,regular
233663016,building,yes,regular
233663666,area,yes,regular
233663666,building,yes,regular
233673660,area,yes,regular
233673660,building,yes,regular
233675544,area,yes,regular
233675544,building,yes,regular
233690923,highway,residential,regular
233690923,name,Azusa Veterans Way,regular
233690953,highway,residential,regular
233690953,name,Old Sierra Madre,regular
233750195,state,CA,addr
233750195,amenity,fire_station,regular
233750195,building,yes,regular
233750195,ele,260,regular
233750195,county_name,Los Angeles,gnis
233750195,feature_id,2105683,gnis
233750195,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
233750195,reviewed,no,gnis
233750195,name,Los Angeles County Fire Department Station #97,regular
233750195,ref,LAC97,regular
233750195,source,USGS Geonames,regular
233812070,highway,footway,regular
233812070,layer,1,regular
233813333,highway,footway,regular
233818885,highway,footway,regular
233818917,highway,footway,regular
233919019,building,yes,regular
233923940,highway,footway,regular
234016344,highway,residential,regular
234016344,name,Indian Street,regular
234016344,source,bing_imagery_0.25m_201005;survey;image,regular
234016344,source_ref,AM909_DSCX7418,regular
234016344,cfcc,A41,tiger
234016344,county,"Riverside, CA",tiger
234016344,name_base,Indian,tiger
234016344,name_base_1,Indian,tiger
234016344,name_type,St,tiger
234016344,name_type_1,Ave,tiger
234016344,zip_left,92571,tiger
234016344,zip_right,92571,tiger
234019176,highway,residential,regular
234019176,name,Euclid Avenue,regular
234019176,cfcc,A41,tiger
234019176,county,"Riverside, CA",tiger
234019176,name_base,Euclid,tiger
234019176,name_type,Ave,tiger
234019176,zip_left,92223,tiger
234019176,zip_right,92223,tiger
234020544,highway,secondary,regular
234020544,lanes,2,regular
234020544,maxspeed,40 mph,regular
234020544,name,Yucaipa Boulevard,regular
234020544,source,survey;image;yahoo_imagery,regular
234020544,maxspeed,survey;image,source
234020544,source_ref,AM909_DSCQ3087,regular
234020544,maxspeed,AM909_DSCQ3620,source_ref
234020544,cfcc,A41,tiger
234020544,county,"San Bernardino, CA",tiger
234020544,name_base,Yucaipa,tiger
234020544,name_type,Blvd,tiger
234020544,zip_left,92399,tiger
234020544,zip_right,92399,tiger
234020575,highway,tertiary,regular
234020575,name,Avenue E,regular
234020575,cfcc,A41,tiger
234020575,county,"San Bernardino, CA",tiger
234020575,name_base,Avenue E,tiger
234020575,reviewed,no,tiger
234020575,zip_left,92399,tiger
234020575,zip_right,92399,tiger
234020605,highway,tertiary,regular
234020605,name,Avenue E,regular
234020605,cfcc,A41,tiger
234020605,county,"San Bernardino, CA",tiger
234020605,name_base,Avenue E,tiger
234020605,reviewed,no,tiger
234020605,zip_left,92399,tiger
234020605,zip_right,92399,tiger
234149149,highway,residential,regular
234149149,name,Huber Avenue,regular
234149149,cfcc,A41,tiger
234149149,county,"Los Angeles, CA",tiger
234149149,name_base,Huber,tiger
234149149,name_type,Ave,tiger
234149149,reviewed,no,tiger
234149149,zip_left,90501,tiger
234149149,zip_right,90501,tiger
234153827,highway,service,regular
234153827,service,alley,regular
234161518,highway,residential,regular
234161518,name,CM D Mayo,regular
234164658,landuse,orchard,regular
234173749,building,yes,regular
234176941,landuse,orchard,regular
234178059,building,yes,regular
234204269,amenity,parking,regular
234310146,building,yes,regular
234338132,building,yes,regular
234338311,building,yes,regular
234340728,building,yes,regular
234343002,building,yes,regular
234343032,building,yes,regular
234350660,building,apartments,regular
234350690,building,apartments,regular
234457078,building,apartments,regular
234457108,building,apartments,regular
234515951,barrier,fence,regular
234524871,highway,footway,regular
234707754,building,yes,regular
234707785,building,yes,regular
234727762,building,apartments,regular
234811907,highway,residential,regular
234811907,name,Ave F,regular
234814881,building,house,regular
234814881,use,residential,building
234816526,building,house,regular
234816526,use,residential,building
234827083,highway,service,regular
234827083,service,driveway,regular
234840732,highway,service,regular
234840732,tunnel,yes,regular
234939560,highway,service,regular
234943336,building,yes,regular
234943366,building,yes,regular
234943396,building,yes,regular
234943426,building,yes,regular
234943456,building,yes,regular
234943486,building,yes,regular
234943520,city,Pasadena,addr
234943520,housenumber,1590,addr
234943520,postcode,91106,addr
234943520,street,Oakdale Street,addr
234943520,building,yes,regular
234943520,date,2013-08-26,survey
234943550,building,yes,regular
234943580,building,yes,regular
234943610,building,yes,regular
234943640,building,yes,regular
234943670,building,yes,regular
234943700,building,yes,regular
234943730,building,yes,regular
234948950,highway,footway,regular
235047070,building,yes,regular
235047104,building,yes,regular
235047134,building,yes,regular
235047164,building,yes,regular
235047198,building,yes,regular
235050711,building,yes,regular
235050744,building,yes,regular
235050774,building,yes,regular
235050804,building,yes,regular
235092734,building,residential,regular
235158786,highway,tertiary,regular
235158786,name,S Gilbert Street,regular
235233551,landuse,construction,regular
235233551,name,Big Thunder Mountain Overhaul Refurbishment- Reopening February 2014,regular
235390948,building,yes,regular
235483609,building,yes,regular
235485773,building,yes,regular
235485803,building,yes,regular
235485837,building,yes,regular
235486493,highway,motorway_link,regular
235486493,oneway,yes,regular
235498767,highway,cycleway,regular
235566437,highway,service,regular
235590892,landuse,retail,regular
235708939,highway,service,regular
235708939,service,parking_aisle,regular
235710693,FIXME,hard to tell from OSM overlay if these roads are part of the public right of way or not,regular
235710693,highway,service,regular
235710693,note,roads for multi family housing development,regular
235714081,access,private,regular
235714081,highway,residential,regular
235714081,name,Scarlet Way,regular
235714081,source,OSM US TIGER 2012 Roads Overlay,regular
235763661,construction,light_rail,regular
235763661,layer,1,regular
235763661,name,Mid-City / Exposition Line,regular
235763661,railway,construction,regular
235763661,start_date,2015,regular
235933070,building,yes,regular
235986461,access,permissive,regular
235986461,highway,service,regular
235986461,source,bing_imagery,regular
235988525,footway,sidewalk,regular
235988525,highway,footway,regular
235988525,source,bing_imagery,regular
235988525,surface,concrete,regular
235992861,footway,sidewalk,regular
235992861,highway,footway,regular
235992861,source,bing_imagery,regular
235992861,surface,concrete,regular
236001262,building,yes,regular
236001262,historic,yes,regular
236001262,name,Bluff Lake Stage Stop,regular
236001262,source,bing_imagery,regular
236001292,barrier,wall,regular
236001292,source,bing_imagery,regular
236022605,access,no,regular
236022605,bus,yes,regular
236022605,highway,motorway_link,regular
236022605,hov,yes,regular
236022605,motorcycle,yes,regular
236022605,oneway,yes,regular
236031617,building,yes,regular
236031647,building,yes,regular
236032465,bridge,yes,regular
236032465,highway,footway,regular
236032465,name,Indy Attraction Queue,regular
236032465,oneway,yes,regular
236040219,highway,service,regular
236040219,service,parking_aisle,regular
236041938,cycleway,lane,regular
236041938,highway,secondary,regular
236041938,lanes,2,regular
236041938,maxspeed,50 mph,regular
236041938,name,Los Alisos Boulevard,regular
236041938,oneway,yes,regular
236041938,sidewalk,both,regular
236041938,source,usgs_imagery_2007;survey;image,regular
236041938,source_ref,AM909_DSCU6402,regular
236041938,cfcc,A41,tiger
236041938,county,"Orange, CA",tiger
236041938,name_base,Los Alisos,tiger
236041938,name_type,Blvd,tiger
236041938,reviewed,yes,tiger
236041938,zip_left,92688,tiger
236041938,zip_right,92630,tiger
236128833,highway,residential,regular
236131549,landuse,retail,regular
236131549,name,',regular
236293036,housenumber,30255,addr
236293036,street,Agoura Road,addr
236293036,building,yes,regular
236293036,name,Hampton Inn & Suites Agoura Hills,regular
236293067,highway,service,regular
236293067,service,parking_aisle,regular
236295665,highway,footway,regular
236296334,barrier,fence,regular
236296334,source,bing_imagery,regular
236302231,building,yes,regular
236302266,amenity,parking,regular
236328794,landuse,farmyard,regular
236328794,source,bing_imagery,regular
236332137,natural,scrub,regular
236332137,source,bing_imagery,regular
236336308,landuse,residential,regular
236336308,source,bing_imagery,regular
236340177,landuse,farmyard,regular
236340177,source,bing_imagery,regular
236340643,landuse,residential,regular
236340643,source,bing_imagery,regular
236346553,bicycle,yes,regular
236346553,foot,yes,regular
236346553,highway,bridleway,regular
236346553,source,bing_imagery,regular
236347358,building,school,regular
236347358,name,Building K,regular
236347449,landuse,farmyard,regular
236347449,source,bing_imagery,regular
236347479,landuse,farmyard,regular
236347479,source,bing_imagery,regular
236481974,highway,residential,regular
236481974,name,Bauchet Street,regular
236481974,oneway,yes,regular
236481974,cfcc,A41,tiger
236481974,county,"Los Angeles, CA",tiger
236481974,name_base,Bauchet,tiger
236481974,name_type,St,tiger
236486663,highway,service,regular
236486663,service,alley,regular
236498876,highway,residential,regular
236498876,name,Roderick Place,regular
236498876,source,OSM US TIGER 2012 Roads Overlay,regular
236501565,highway,tertiary,regular
236501565,name,Old Evans Road,regular
236501565,source,GPS;bing_imagery_0.25m_201005;survey;image,regular
236501565,source_ref,AM909_DSCY1870,regular
236501565,cfcc,A41,tiger
236501565,county,"Riverside, CA",tiger
236501565,name_base,Old Evans,tiger
236501565,name_type,Rd,tiger
236586697,highway,secondary,regular
236595404,name,Union Pacific Railroad,regular
236595404,railway,rail,regular
236639621,highway,service,regular
236639621,name,Alamo Court,regular
236639621,service,alley,regular
236639621,source,OSM US TIGER 2012 Roads Overlay,regular
236647335,building,yes,regular
236652100,name,Eastern Pines Court,regular
236653018,highway,residential,regular
236653018,name,Cape Jasmine Road,regular
236653018,source,OSM US TIGER 2012 Roads Overlay,regular
236655016,highway,residential,regular
236656364,access,private,regular
236656364,highway,residential,regular
236656364,source,OSM US TIGER 2012 Roads Overlay,regular
236659350,highway,residential,regular
236659350,name,Tannahill Avenue,regular
236659350,cfcc,A41,tiger
236659350,county,"Los Angeles, CA",tiger
236659350,name_base,Tannahill,tiger
236659350,name_type,Ave,tiger
236659350,reviewed,no,tiger
236659350,zip_left,91387,tiger
236659350,zip_right,91387,tiger
236660318,highway,residential,regular
236660318,name,Macmillan Ranch Road,regular
236660318,oneway,yes,regular
236660318,cfcc,A41,tiger
236660318,county,"Los Angeles, CA",tiger
236660318,name_base,Macmillan Ranch,tiger
236660318,name_type,Rd,tiger
236660318,reviewed,no,tiger
236660318,zip_left,91387,tiger
236660318,zip_right,91387,tiger
236660601,highway,residential,regular
236660601,name,Live Oak Springs Canyon Road,regular
236660601,oneway,yes,regular
236660601,source,OSM US TIGER 2012 Roads Overlay,regular
236661424,access,private,regular
236661424,highway,residential,regular
236754203,highway,unclassified,regular
236761080,highway,residential,regular
236761080,source,OSM US TIGER 2012 Roads Overlay,regular
236761110,highway,service,regular
236761110,service,driveway,regular
236763347,access,private,regular
236763347,highway,residential,regular
236763347,name,Nirvana Lane,regular
236763347,source,OSM US TIGER 2012 Roads Overlay,regular
236765617,highway,service,regular
236765617,service,driveway,regular
236777538,highway,residential,regular
236777538,name,Placeritos Canyon Road,regular
236777538,source,OSM US TIGER 2012 Roads Overlay,regular
236784517,highway,residential,regular
236784517,name,Vista Court,regular
236784517,source,OSM US TIGER 2012 Roads Overlay,regular
236799099,highway,residential,regular
236799099,name,Nathan Hill Road,regular
236799099,source,OSM US TIGER 2012 Roads Overlay,regular
236861845,highway,residential,regular
236861845,name,Colhary Court,regular
236861845,source,OSM US TIGER 2012 Roads Overlay,regular
236862607,highway,service,regular
236862607,oneway,yes,regular
236865243,highway,service,regular
236865243,oneway,yes,regular
236866318,highway,residential,regular
236866318,name,Leigh Court,regular
236866318,oneway,yes,regular
236866318,source,OSM US TIGER 2012 Roads Overlay,regular
236871245,highway,residential,regular
236871245,name,Wrangell Lane,regular
236871245,source,OSM US TIGER 2012 Roads Overlay,regular
236891664,highway,residential,regular
236891664,name,Christopher Lane,regular
236891664,source,OSM US TIGER 2012 Roads Overlay,regular
236897670,highway,service,regular
236897670,note,multi-family housing complex roads,regular
236897670,service,driveway,regular
236914827,access,private,regular
236914827,highway,service,regular
236914827,name,Wishbone Lane,regular
236914827,oneway,yes,regular
236914827,source,OSM US TIGER 2012 Roads Overlay,regular
236914827,cfcc,A74,tiger
236914827,county,"Los Angeles, CA",tiger
236914827,name_base,Wishbone,tiger
236914827,name_type,Ln,tiger
236914827,reviewed,no,tiger
236914827,zip_left,91351,tiger
236914827,zip_right,91351,tiger
236929439,highway,residential,regular
236929439,name,Oak Lane,regular
236929439,oneway,yes,regular
236929439,cfcc,A41,tiger
236929439,county,"Los Angeles, CA",tiger
236929439,name_base,Oak,tiger
236929439,name_type,Ln,tiger
236929439,reviewed,no,tiger
236930667,highway,residential,regular
236930667,name,Taylor Court,regular
236930667,source,OSM US TIGER 2012 Roads Overlay,regular
236933062,highway,residential,regular
236933062,name,Deer Springs Drive,regular
236933062,source,OSM US TIGER 2012 Roads Overlay,regular
237016477,highway,primary,regular
237016477,name,Avenue of the Stars,regular
237016477,oneway,yes,regular
237016477,surface,paved,regular
237016477,cfcc,A41,tiger
237016477,county,"Los Angeles, CA",tiger
237016477,name_base,Avenue of the Stars,tiger
237016477,zip_left,90067,tiger
237016477,zip_right,90067,tiger
237022761,highway,primary,regular
237022761,lanes,4,regular
237022761,name,E 7th Street,regular
237022761,source,"survey, image, usgs_imagery;survey;image;usgs_imagery",regular
237022761,source_ref,AM909_DSCR9527,regular
237056453,amenity,parking,regular
237071764,highway,service,regular
237071764,service,alley,regular
237074300,building,yes,regular
237074300,layer,7,regular
237089626,highway,residential,regular
237089626,name,Red Bluff Court,regular
237094860,highway,residential,regular
237094860,name,Barefoot circle,regular
237094890,highway,residential,regular
237094890,name,Little Brook Lane,regular
237094920,highway,residential,regular
237094920,name,Springhores Drive,regular
237094950,leisure,pitch,regular
237094950,sport,basketball,regular
237095990,highway,residential,regular
237272080,highway,residential,regular
237272080,name,Montana Way,regular
237272080,cfcc,A41,tiger
237272080,county,"Los Angeles, CA",tiger
237272080,name_base,Montana,tiger
237272080,name_type,Way,tiger
237272080,reviewed,no,tiger
237272112,highway,residential,regular
237284148,highway,secondary,regular
237284148,maxspeed,45 mph,regular
237284148,name,McBean Parkway,regular
237284148,oneway,yes,regular
237284148,source,usgs_imagery_2006,regular
237284148,cfcc,A41,tiger
237284148,county,"Los Angeles, CA",tiger
237284148,name_base,McBean,tiger
237284148,name_type,Pky,tiger
237284178,highway,living_street,regular
237284178,oneway,yes,regular
237288731,highway,service,regular
237288731,notes,mobile home or trailer park roads,regular
237311751,highway,primary,regular
237311751,name,Mason Avenue,regular
237311751,cfcc,A41,tiger
237311751,county,"Los Angeles, CA",tiger
237311751,name_base,Mason,tiger
237311751,name_type,Ave,tiger
237311751,zip_left,91311,tiger
237311751,zip_right,91311,tiger
237311781,highway,residential,regular
237312911,highway,residential,regular
237312911,oneway,yes,regular
237313984,highway,living_street,regular
237313984,note,apartment complex roads,regular
237314468,highway,residential,regular
237314468,name,Bourbon Street,regular
237314468,note,mobile home or trailer park roadways,regular
237314468,source,OSM US TIGER 2012 Roads Overlay,regular
237331587,barrier,hedge,regular
237426677,highway,residential,regular
237426677,name,Cacti Court,regular
237426677,source,OSM US TIGER 2012 Roads Overlay,regular
237431268,cycleway,lane,regular
237431268,highway,secondary,regular
237431268,name,Glenoaks Boulevard,regular
237431268,oneway,yes,regular
237431268,source,usgs_imagery,regular
237463648,highway,service,regular
237463648,note,mobile home or trailer park roads,regular
237471134,highway,residential,regular
237471134,name,Sonoma Drive,regular
237471134,source,OSM US TIGER 2012 Roads Overlay,regular
237639845,barrier,fence,regular
237733337,highway,secondary,regular
237733337,lanes,2,regular
237733337,name,Orange Terrace Parkway,regular
237733337,oneway,yes,regular
237733337,source,bing_imagery_0.25m_201005;survey;image,regular
237733337,source_ref,AM909_DSCX7559,regular
237733337,lanes,bing_imagery_0.25m_201005,source_ref
237733337,cfcc,A41,tiger
237733337,county,"Riverside, CA",tiger
237733337,name_base,Orange Terrace,tiger
237733337,name_type,Pky,tiger
237803705,highway,residential,regular
237803705,name,Esther Way,regular
237983770,amenity,parking,regular
238009743,landuse,farmyard,regular
238009743,source,bing_imagery,regular
238015226,city,Rancho Cucamonga,addr
238015226,street,Foothill Blvd,addr
238015226,building,retail,regular
238015226,source,Bing,regular
238017552,highway,service,regular
238017552,service,parking_aisle,regular
238017552,source,Bing,regular
238019750,building,retail,regular
238019750,source,Bing,regular
238019780,FIXME,name,regular
238019780,highway,pedestrian,regular
238021821,amenity,parking,regular
238021821,parking,surface,regular
238021821,source,Bing,regular
238022423,highway,footway,regular
238026643,building,commercial,regular
238026643,source,Bing,regular
238030560,highway,service,regular
238030560,service,parking_aisle,regular
238031087,highway,service,regular
238031087,service,parking_aisle,regular
238031087,source,Bing,regular
238035437,highway,service,regular
238035437,service,parking_aisle,regular
238035437,source,Bing,regular
238038330,building,commercial,regular
238038330,source,Bing,regular
238155471,building,yes,regular
238230289,highway,residential,regular
238230289,maxspeed,40 mph,regular
238230289,name,Frederick Street,regular
238230289,source,bing_imagery_0.25m_201005;survey;image,regular
238230289,maxspeed,survey;image,source
238230289,source_ref,AM909_DSCX7162,regular
238230289,maxspeed,AM909_DSCX7165,source_ref
238272355,highway,service,regular
238272355,layer,0,regular
238272355,oneway,yes,regular
238272355,service,driveway,regular
238277424,highway,service,regular
238277424,service,alley,regular
238356404,hgv,yes,regular
238356404,highway,primary,regular
238356404,lanes,3,regular
238356404,maxspeed,55 mph,regular
238356404,name,Sierra Avenue,regular
238356404,oneway,yes,regular
238356404,source,survey;image;yahoo_imagry,regular
238356404,maxspeed,survey;image,source
238356404,source_ref,AM909_DSCP9006,regular
238356404,maxspeed,AM909_DSCY2299,source_ref
238356404,cfcc,A41,tiger
238356404,county,"San Bernardino, CA",tiger
238356404,name_base,Sierra,tiger
238356404,name_type,Ave,tiger
238356404,zip_left,92335,tiger
238356404,zip_right,92337,tiger
238378377,highway,residential,regular
238378377,name,Marshall Street,regular
238378377,oneway,yes,regular
238378377,source,usgs_imagery;survey;image,regular
238378377,source_ref,AM909_DSCU3543,regular
238378377,cfcc,A41,tiger
238378377,county,"Los Angeles, CA",tiger
238378377,zip_right,91770,tiger
238414169,building,yes,regular
238414225,building,yes,regular
238476975,cycleway,lane,regular
238476975,highway,primary,regular
238476975,lanes,3,regular
238476975,name,Alessandro Boulevard,regular
238476975,prefix,East,name
238476975,oneway,yes,regular
238476975,source,GPS;bing_imagery_0.06m_200706;survey;image,regular
238476975,source_ref,AM909_DSCX7626,regular
238476975,cfcc,A41,tiger
238476975,county,"Riverside, CA",tiger
238476975,name_base,Alessandro,tiger
238476975,name_direction_prefix,E,tiger
238476975,name_type,Blvd,tiger
238504459,cycleway,lane,regular
238504459,highway,primary,regular
238504459,lanes,3,regular
238504459,name,Alessandro Boulevard,regular
238504459,prefix,East,name
238504459,oneway,yes,regular
238504459,source,GPS;bing_imagery_0.06m_200706;survey;image,regular
238504459,source_ref,AM909_DSCX7664,regular
238504459,cfcc,A41,tiger
238504459,county,"Riverside, CA",tiger
238504459,name_base,Alessandro,tiger
238504459,name_direction_prefix,E,tiger
238504459,name_type,Blvd,tiger
238511055,building,yes,regular
238624746,highway,footway,regular
238738287,highway,residential,regular
238738287,name,Catalina Drive,regular
238738287,cfcc,A41,tiger
238738287,county,"San Bernardino, CA",tiger
238738287,name_base,Catalina,tiger
238738287,name_type,Dr,tiger
238738287,reviewed,no,tiger
238813711,highway,secondary,regular
238813711,lanes,6,regular
238813711,name,North Main Street,regular
238813711,legislative,2;179,old_ref
238813711,oneway,yes,regular
238813711,cfcc,A41,tiger
238813711,county,"Orange, CA",tiger
238813711,name_base,Main,tiger
238813711,name_direction_prefix,N,tiger
238813711,name_type,St,tiger
238813711,zip_left,92706,tiger
238813711,zip_right,92706,tiger
238813741,highway,service,regular
238813741,service,parking_aisle,regular
238813771,highway,service,regular
238813801,highway,service,regular
238813801,service,parking_aisle,regular
238813832,highway,service,regular
238813832,service,parking_aisle,regular
238814521,highway,service,regular
238814521,service,parking_aisle,regular
238814551,highway,footway,regular
238815443,building,school,regular
238816429,highway,service,regular
238816429,service,parking_aisle,regular
238816459,highway,service,regular
238816459,service,parking_aisle,regular
238816489,highway,service,regular
238816489,service,parking_aisle,regular
238816767,highway,service,regular
238816767,service,parking_aisle,regular
238817433,highway,service,regular
238817433,service,parking_aisle,regular
238817463,highway,service,regular
238817463,service,parking_aisle,regular
238820656,housenumber,527,addr
238820656,street,Knickerbocker Road,addr
238820656,building,hotel,regular
238820656,name,Big Bear Hostel,regular
238820656,phone,+1-909-866-8900,regular
238820656,source,Bing,regular
238820656,tourism,hostel,regular
238820656,website,http://www.bigbearhostel.com,regular
238821800,building,hospital,regular
238821800,source,Bing,regular
238900649,highway,service,regular
238900649,service,parking_aisle,regular
238999384,access,hov,regular
238999384,bicycle,no,regular
238999384,highway,motorway_link,regular
238999384,hov,designated,regular
238999384,lanes,2,regular
238999384,oneway,yes,regular
238999384,operator,Metro,regular
239144301,highway,service,regular
239144301,oneway,yes,regular
239144301,service,driveway,regular
239158823,landuse,retail,regular
239240767,highway,footway,regular
239280609,highway,footway,regular
239341401,highway,residential,regular
239341401,horse,no,regular
239341401,name,Central Park Circle,regular
239341401,oneway,no,regular
239341401,surface,asphalt,regular
239365118,highway,residential,regular
239365118,name,Santo Domingo Way,regular
239365118,source,bing,regular
239365118,name,TIGER2012,source
239371131,highway,tertiary,regular
239371131,name,Northside Drive,regular
239371131,source,bing_imagery_0.06m_200801;LACA;USPS,regular
239371131,cfcc,A41,tiger
239371131,county,"Los Angeles, CA",tiger
239371131,name_base,Northside,tiger
239371131,name_direction_prefix,W,tiger
239371131,name_type,Dr,tiger
239371131,zip_left,90022,tiger
239371131,zip_right,90022,tiger
239461448,building,yes,regular
239492361,highway,residential,regular
239492361,name,Saxon Drive,regular
239492361,cfcc,A41,tiger
239492361,county,"San Bernardino, CA",tiger
239492361,name_base,Saxon,tiger
239492361,name_type,Dr,tiger
239492361,reviewed,no,tiger
239492361,zip_left,92325,tiger
239492361,zip_right,92407,tiger
239511854,highway,primary,regular
239511854,lanes,4,regular
239511854,maxspeed,30 mph,regular
239511854,name,Whittier Boulevard,regular
239511854,old_ref,SR 72 (old US 101),regular
239511854,legislative,2,old_ref
239539216,highway,footway,regular
239607414,highway,secondary,regular
239607414,lanes,4,regular
239607414,name,South Crescent Heights Boulevard,regular
239607414,cfcc,A41,tiger
239607414,county,"Los Angeles, CA",tiger
239607414,name_base,Crescent Heights,tiger
239607414,name_direction_prefix,S,tiger
239607414,name_type,Blvd,tiger
239607414,zip_left,90048,tiger
239607414,zip_right,90048,tiger
239655127,highway,tertiary,regular
239655127,maxspeed,40 mph,regular
239655127,name,Elsworth Street,regular
239655127,source,bing_imagery_0.25m_201005;survey;image,regular
239655127,maxspeed,survey;image,source
239655127,source_ref,AM909_DSCX7136,regular
239655127,maxspeed,AM909_DSCX7139,source_ref
239655127,cfcc,A41,tiger
239655127,county,"Riverside, CA",tiger
239655127,name_base,Elsworth,tiger
239655127,name_type,St,tiger
239655127,zip_left,92553,tiger
239655127,zip_right,92553,tiger
239698399,leisure,garden,regular
239698399,source,bing_imagery,regular
239699031,area,yes,regular
239699031,footway,sidewalk,regular
239699031,highway,footway,regular
239699031,source,bing_imagery,regular
239699031,surface,concrete,regular
239699199,highway,service,regular
239699199,service,parking_aisle,regular
239699199,source,bing_imagery,regular
239840131,level,-1,regular
239840131,name,Morey Arroyo Channel,regular
239840131,waterway,drain,regular
239932192,building,retail,regular
239932192,source,Bing,regular
239934119,building,hotel,regular
239934119,source,Bing,regular
239957991,area,yes,regular
239957991,leisure,pitch,regular
239957991,sport,soccer,regular
240017841,highway,primary,regular
240040680,highway,primary,regular
240040680,oneway,-1,regular
240061545,highway,primary,regular
240151931,highway,tertiary,regular
240151931,maxspeed,35 mph,regular
240151931,name,Augusta Drive,regular
240151931,note,"No dir suffix in records, but shown on signs at xsections with SLP, so name intersections.",regular
240151931,source,GPS;bing_imagery_0.06m_200706;survey;image,regular
240151931,maxspeed,survey;image,source
240151931,source_ref,AM909_DSCN0666,regular
240151931,maxspeed,AM909_DSCY2353,source_ref
240151931,cfcc,A41,tiger
240151931,county,"San Bernardino, CA",tiger
240151931,name_base,Augusta,tiger
240151931,name_type,Dr,tiger
240204556,highway,secondary,regular
240204556,lanes,5,regular
240204556,maxspeed,35 mph,regular
240204556,name,Garfield Avenue,regular
240204556,source,survey;image;usgs_imagery,regular
240204556,maxspeed,survey;image,source
240204556,source_ref,AM909_DSCQ0997,regular
240204556,maxspeed,AM909_DSCU3092,source_ref
240240042,natural,scrub,regular
240313730,highway,tertiary,regular
240313730,name,Tres Lagos Drive,regular
240313730,oneway,yes,regular
240313730,source,bing_imagery_0.25m_201005;RCA,regular
240313730,source_ref,AM364-26,regular
240336356,landuse,residential,regular
240340869,access,customers,regular
240340869,amenity,parking,regular
240340869,fee,no,regular
240340869,parking,surface,regular
240340869,source,"Bing,survey",regular
240378146,highway,residential,regular
240378146,cfcc,A41,tiger
240378146,county,"San Bernardino, CA",tiger
240378146,reviewed,no,tiger
240446153,highway,secondary,regular
240446153,oneway,yes,regular
240456449,highway,steps,regular
240457954,admin_level,8,regular
240457954,source,TIGER/Line® 2008 Place Shapefiles (http://www.census.gov/geo/www/tiger/),regular
240541945,highway,residential,regular
240541945,name,Main Street,regular
240541945,cfcc,A41,tiger
240541945,county,"Los Angeles, CA",tiger
240541945,name_base,Main,tiger
240541945,name_type,St,tiger
240541945,zip_left,91744,tiger
240541945,zip_right,91744,tiger
240573790,amenity,parking,regular
240574168,highway,footway,regular
240606362,barrier,fence,regular
240606362,leisure,garden,regular
240627948,building,yes,regular
240754134,highway,footway,regular
240862922,highway,service,regular
240862922,service,driveway,regular
240887678,highway,footway,regular
240890718,highway,path,regular
240936850,highway,residential,regular
240936850,name,Great Spirits Way,regular
240936850,source,Bing;Tiger 2012,regular
241015935,highway,residential,regular
241015935,name,Via Del Lago,regular
241015935,oneway,yes,regular
241015935,source,GPS;bing_imagery_0.25m_201005;survey;image,regular
241015935,source_ref,AM909_DSCY0059,regular
241054505,highway,primary,regular
241054505,name,McKinley Street,regular
241054505,name_1,North McKinley Street,regular
241054505,oneway,yes,regular
241054505,cfcc,A41,tiger
241054505,county,"Riverside, CA",tiger
241054505,name_base,McKinley,tiger
241054505,name_type_1,St,tiger
241054505,reviewed,no,tiger
241054505,zip_left,92879,tiger
241054505,zip_right,92879,tiger
241094079,city,Long Beach,addr
241094079,housenumber,1900,addr
241094079,postcode,90815,addr
241094079,state,CA,addr
241094079,street,N Lakewood Boulevard,addr
241094079,building,yes,regular
241094079,levels,1,building
241094079,name,Autozone,regular
241094079,shop,car_parts,regular
241128587,highway,secondary,regular
241128587,maxspeed,45 mph,regular
241128587,name,Highland Avenue,regular
241128587,oneway,yes,regular
241128587,source,bing_imagery_0.06m_200701;survey;image,regular
241128587,source_ref,AM909_DSCN5054,regular
241128587,cfcc,A41,tiger
241128587,county,"San Bernardino, CA",tiger
241128587,name_base,Highland,tiger
241128587,name_type,Ave,tiger
241150749,highway,residential,regular
241150749,name,Piazza Di Sarro,regular
241150749,oneway,yes,regular
241150749,source,OSM US TIGER 2012 Roads Overlay,regular
241150779,highway,residential,regular
241150779,name,Via Ott,regular
241150779,oneway,yes,regular
241150779,source,OSM US TIGER 2012 Roads Overlay,regular
241156058,highway,tertiary,regular
241156058,name,Valley Street,regular
241156058,oneway,yes,regular
241156058,cfcc,A41,tiger
241156058,county,"Los Angeles, CA",tiger
241156058,name_base,Valley,tiger
241156058,name_type,St,tiger
241156058,reviewed,no,tiger
241156058,zip_left,91321,tiger
241156058,zip_right,91321,tiger
241170759,highway,residential,regular
241170759,oneway,no,regular
241190692,highway,service,regular
241191081,highway,residential,regular
241191081,name,Bishop Court,regular
241191081,source,OSM US TIGER 2012 Roads Overlay,regular
241192624,highway,residential,regular
